USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  23248 14284 ?        Ss   14:32   0:02 /sbin/init splash
dam         3855  0.0  0.0 379076 25380 ?        Sl   14:33   0:00 /usr/lib/x86_64-linux-gnu/xapps/xapp-sn-watcher
dam         3878  0.0  0.0 313040  6684 ?        Sl   14:33   0:00 /usr/libexec/geoclue-2.0/demos/agent
dam         3886  0.0  0.0   9680  7232 ?        S    14:33   0:00 socat -T 60 openssl-connect:server:789,cafile=/etc/epoptes/server.crt,openssl-no-sni,openssl-commonname="",interval=60,forever EXEC:bash -c \"exec -a epoptes-client sh\"
dam         3892  0.0  0.2 1187680 69472 ?       Sl   14:33   0:00 /usr/bin/nemo-desktop
dam         3900  0.0  0.1 824164 64184 ?        Sl   14:33   0:00 /usr/libexec/evolution-data-server/evolution-alarm-notify
dam         3902  0.0  0.1 395668 38840 ?        Sl   14:33   0:00 cinnamon-killer-daemon
dam         3903  0.0  0.1 556040 55612 ?        Sl   14:33   0:00 /usr/bin/python3 /usr/bin/blueman-applet
dam         3973  0.0  0.1 1275708 43780 ?       Ssl  14:33   0:00 /usr/libexec/evolution-source-registry
dam         3983  0.0  0.0  49072  8236 ?        Ss   14:33   0:00 /usr/libexec/bluetooth/obexd
dam         4013  0.0  0.0 1172492 25096 ?       Ssl  14:33   0:00 /usr/libexec/evolution-calendar-factory
dam         4028  0.0  0.0 762992 30644 ?        Ssl  14:33   0:00 /usr/libexec/evolution-addressbook-factory
dam         4057  0.0  0.0 612408  9508 ?        Sl   14:33   0:00 /usr/libexec/gvfsd-trash --spawner :1.32 /org/gtk/gvfs/exec_spaw/0
dam         4070  0.0  0.0 239368  7140 ?        Ssl  14:33   0:00 /usr/libexec/gvfsd-metadata
dam         4114  2.8  2.1 12433392 685948 ?     Sl   14:33   7:05 /usr/lib/firefox/firefox --private-window
dam         4119  0.0  0.0  23056  5972 ?        Sl   14:33   0:00 /usr/lib/firefox/crashhelper 4114 9 /tmp/ 10 12
dam         4210  0.0  0.1 230604 50840 ?        Sl   14:33   0:00 /usr/lib/firefox/firefox-bin -contentproc -parentBuildID 20250522210034 -prefsHandle 0:41740 -prefMapHandle 1:272664 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {7028e0bb-f009-49db-8f3c-a4411344ce22} -parentPid 4114 -crashReporter 5 -crashHelperPid 4119 -appDir /usr/lib/firefox/browser 1 socket
dam         4213  0.0  0.0 714276 18736 ?        Ssl  14:33   0:00 /usr/libexec/xdg-desktop-portal
dam         4229  0.0  0.0 613212  7768 ?        Ssl  14:33   0:00 /usr/libexec/xdg-document-portal
dam         4233  0.0  0.0 312228  6572 ?        Ssl  14:33   0:00 /usr/libexec/xdg-permission-store
root        4240  0.0  0.0   2704  2060 ?        Ss   14:33   0:00 fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1001/doc
dam         4244  0.0  0.0 386568  6980 ?        Ssl  14:33   0:00 /usr/libexec/xdg-desktop-portal-xapp
dam         4252  0.0  0.0 454544 27660 ?        Ssl  14:33   0:00 /usr/libexec/xdg-desktop-portal-gtk
dam         4271  0.0  0.4 2515152 137124 ?      Sl   14:33   0:07 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41789 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {7525e09f-72d4-4db3-b5cf-ae12437862a1} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 2 tab
dam         4277  0.0  0.3 648456 123512 ?       Sl   14:33   0:02 /usr/lib/firefox/firefox-bin -contentproc -parentBuildID 20250522210034 -prefsHandle 0:41789 -prefMapHandle 1:272664 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {320c64c0-e819-42a8-a82f-61278471130c} -parentPid 4114 -crashReporter 5 -crashHelperPid 4119 -appDir /usr/lib/firefox/browser 3 rdd
dam         4337  0.1  0.6 19636984 194032 ?     Sl   14:33   0:22 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:50580 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {56866b28-f296-43b2-955c-11ce5fdf7913} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 4 tab
dam         4392  0.0  0.1 405860 56204 ?        Sl   14:33   0:00 /usr/lib/firefox/firefox-bin -contentproc -parentBuildID 20250522210034 -sandboxingKind 0 -prefsHandle 0:50675 -prefMapHandle 1:272664 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {cbd60f69-7ae7-4df8-8806-2d951b4875ba} -parentPid 4114 -crashReporter 5 -crashHelperPid 4119 -appDir /usr/lib/firefox/browser 5 utility
dam         4402  0.5  0.9 7156896 300700 ?      Sl   14:33   1:14 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:40832 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {f517ab2e-8a8d-4d3e-898b-df01537107b2} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 6 tab
dam         4406  0.3  0.7 2804676 253668 ?      Sl   14:33   0:47 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:40832 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {244f7b36-829d-44f3-8c82-106c5902ec54} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 7 tab
dam         4415  0.2  0.6 2651260 211152 ?      Sl   14:33   0:31 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:40832 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {21f11a3c-0b10-4029-96b7-65018c5b2356} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 8 tab
dam         4524  0.0  0.3 1050536 96804 ?       Sl   14:34   0:00 mintUpdate
dam         4580  0.0  0.1  67204 37112 ?        S    14:34   0:00 /usr/bin/python3 /usr/share/system-config-printer/applet.py
dam         4595  0.3  0.1 496296 60472 ?        Sl   14:34   0:57 mintreport-tray
dam         4848  0.0  0.1 546636 44324 ?        Ssl  14:37   0:01 /usr/libexec/gnome-terminal-server
dam         4857  0.0  0.0  19760 10768 pts/0    Ss+  14:37   0:00 bash
dam         5240  0.1  0.6 2651032 212720 ?      Sl   14:39   0:16 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41181 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {a9e34259-fb4a-49b3-b67f-ab54ca8717a4} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 12 tab
dam         5385  0.4  0.7 1218177904 234220 ?   SLsl 14:41   1:11 /usr/share/code/code .
dam         5394  0.0  0.1 33793296 48548 ?      S    14:41   0:00 /usr/share/code/code --type=zygote --no-zygote-sandbox
dam         5395  0.0  0.1 33793288 48316 ?      S    14:41   0:00 /usr/share/code/code --type=zygote
dam         5397  0.0  0.0 33793312 12720 ?      S    14:41   0:00 /usr/share/code/code --type=zygote
dam         5416  0.0  0.0 33575960 3460 ?       Sl   14:41   0:00 /usr/share/code/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/dam/.config/Code/Crashpad --url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=ffcbaf6f-6ad3-43ae-a094-29f0d95d234a&iid=ffcbaf6f-6ad3-43ae-a094-29f0d95d234a&sid=ffcbaf6f-6ad3-43ae-a094-29f0d95d234a --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.100.2 --annotation=lsb-release=Linux Mint 22.1 --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=34.5.1 --initial-client-fd=42 --shared-client-connection
dam         5432  2.0  0.5 34359692 182836 ?     Sl   14:41   4:50 /usr/share/code/code --type=gpu-process --crashpad-handler-pid=5416 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=3,i,11696164837947392314,7932285536756828359,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         5437  0.0  0.2 33909560 74412 ?      Sl   14:41   0:06 /usr/share/code/code --type=utility --utility-sub-type=network.mojom.NetworkService --lang=es --service-sandbox-type=none --crashpad-handler-pid=5416 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11696164837947392314,7932285536756828359,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         5456  6.1  1.7 1224850880 550452 ?   Sl   14:41  14:53 /usr/share/code/code --type=renderer --crashpad-handler-pid=5416 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-path=/usr/share/code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --js-flags=--nodecommit_pooled_pages --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --lang=es --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1759498341990294 --launch-time-ticks=544877379 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11696164837947392314,7932285536756828359,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version --vscode-window-config=vscode:6df9b40e-5fbd-4664-9166-760d9f37a216
dam         5524  0.5  0.4 1217878644 151116 ?   Sl   14:41   1:13 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --crashpad-handler-pid=5416 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11696164837947392314,7932285536756828359,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         5525  0.0  0.3 1217895396 106632 ?   Sl   14:41   0:04 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --crashpad-handler-pid=5416 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11696164837947392314,7932285536756828359,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         5544  3.2  2.4 1219602376 776108 ?   Sl   14:41   7:55 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --crashpad-handler-pid=5416 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11696164837947392314,7932285536756828359,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         5607  0.0  0.2 1216097572 78864 ?    Sl   14:41   0:00 /usr/share/code/code /home/dam/.vscode/extensions/ms-azuretools.vscode-containers-2.1.0/dist/dockerfile-language-server-nodejs/lib/server.js --node-ipc --node-ipc --clientProcessId=5544
dam         5608  0.0  0.2 1216097572 78788 ?    Sl   14:41   0:00 /usr/share/code/code /home/dam/.vscode/extensions/ms-azuretools.vscode-containers-2.1.0/dist/compose-language-service/lib/server.js --node-ipc --node-ipc --clientProcessId=5544
dam         5805  0.0  0.2 1216097656 91472 ?    Sl   14:41   0:00 /usr/share/code/code /home/dam/.vscode/extensions/mtxr.sqltools-0.28.5/dist/languageserver.js --node-ipc --clientProcessId=5544
dam         5845  0.0  0.2 1216130356 80888 ?    Sl   14:41   0:00 /usr/share/code/code /usr/share/code/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=5544
dam         6217  2.9  5.3 9185280 1736792 ?     Sl   14:41   7:03 /home/dam/.vscode/extensions/redhat.java-1.45.0-linux-x64/jre/21.0.8-linux-x86_64/bin/java --add-modules=ALL-SYSTEM --add-opens java.base/java.util=ALL-UNNAMED --add-opens java.base/java.lang=ALL-UNNAMED --add-opens java.base/sun.nio.fs=ALL-UNNAMED -Declipse.application=org.eclipse.jdt.ls.core.id1 -Dosgi.bundles.defaultStartLevel=4 -Declipse.product=org.eclipse.jdt.ls.core.product -Djava.import.generatesMetadataFilesAtProjectRoot=false -DDetectVMInstallationsJob.disabled=true -Dfile.encoding=utf8 -XX:+UseParallelGC -XX:GCTimeRatio=4 -XX:AdaptiveSizePolicyWeight=90 -Dsun.zip.disableMemoryMapping=true -Xmx2G -Xms100m -Xlog:disable -javaagent:/home/dam/.vscode/extensions/redhat.java-1.45.0-linux-x64/lombok/lombok-1.18.39-4050.jar -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=/home/dam/.config/Code/User/workspaceStorage/347181e3efcf3a2209f486c28a1b15bb/redhat.java -Daether.dependencyCollector.impl=bf -jar /home/dam/.vscode/extensions/redhat.java-1.45.0-linux-x64/server/plugins/org.eclipse.equinox.launcher_1.7.0.v20250519-0528.jar -configuration /home/dam/.config/Code/User/globalStorage/redhat.java/1.45.0/config_linux -data /home/dam/.config/Code/User/workspaceStorage/347181e3efcf3a2209f486c28a1b15bb/redhat.java/jdt_ws --pipe=/run/user/1001/lsp-96688ac80f847bdcf0393415e973993e.sock
dam         6455  0.3  0.6 1216130356 200552 ?   Sl   14:41   0:46 /usr/share/code/code /home/dam/.vscode/extensions/streetsidesoftware.code-spell-checker-4.2.6/packages/_server/dist/main.cjs --node-ipc --clientProcessId=5544
dam         6498  0.0  0.3 1216130384 97952 ?    Sl   14:41   0:00 /usr/share/code/code /home/dam/.vscode/extensions/redhat.vscode-yaml-1.19.0/dist/languageserver.js --node-ipc --clientProcessId=5544
dam         6643  1.4  2.8 15776360 904284 ?     Sl   14:41   3:33 /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/jre/21.0.8-linux-x86_64.tar/bin/java -jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/server/sonarlint-ls.jar -stdio -analyzers /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonargo.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarjava.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarjavasymbolicexecution.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarjs.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarphp.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarpython.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarhtml.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarxml.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonartext.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonariac.jar /home/dam/.vscode/extensions/sonarsource.sonarlint-vscode-4.31.0-linux-x64/analyzers/sonarlintomnisharp.jar /home/dam/.vscode/extensions/sonarsource.sonarlint_ondemand-analyzers/sonar-cfamily-plugin/6.71.0.87975/sonarcfamily.jar
dam         6900  0.3  0.9 6842076 291768 ?      Sl   14:41   0:52 /home/dam/.vscode/extensions/redhat.java-1.45.0-linux-x64/jre/21.0.8-linux-x86_64/bin/java -Dspring.config.location=classpath:/application.properties -Xmx1024m -Dsts.lsp.client=vscode -Dsts.log.file=/dev/null -XX:TieredStopAtLevel=1 -Xlog:jni+resolve=off -jar /home/dam/.vscode/extensions/vmware.vscode-spring-boot-1.64.0/language-server/spring-boot-language-server-1.64.0-SNAPSHOT-exec.jar
dam         8452  0.0  0.4 2516188 129140 ?      Sl   14:44   0:07 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41181 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {bf14d13d-6688-48e6-840a-a5ba4f86e576} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 13 tab
dam         9635  0.5  2.2 3409388 728404 ?      Sl   14:44   1:20 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41181 -prefMapHandle 1:272664 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {a84d3288-fb3a-4f8d-9c00-c8f5ca7cb88d} -parentPid 4114 -crashReporter 6 -crashHelperPid 4119 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 14 tab
dam        10917  0.1  0.3 1217912096 116880 ?   Sl   14:45   0:21 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --crashpad-handler-pid=5416 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11696164837947392314,7932285536756828359,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam        10934  0.0  0.0  18500 10128 pts/1    Ss   14:45   0:00 /usr/bin/bash --rcfile /home/dam/.config/Code/User/globalStorage/pleiades.java-extension-pack-jdk/.bashrc
root       78329  0.0  0.1 600384 44820 ?        Ssl  15:22   0:01 /usr/libexec/fwupd/fwupd
root       83130  0.0  0.0      0     0 ?        I    15:25   0:00 [kworker/0:2-events]
root       85530  0.0  0.0      0     0 ?        I    15:27   0:00 [kworker/11:1-mm_percpu_wq]
dam        91174  4.1  1.4 1223119256 453488 ?   Sl   15:32   7:55 /usr/share/code/code --type=renderer --crashpad-handler-pid=5416 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-path=/usr/share/code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --js-flags=--nodecommit_pooled_pages --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --lang=es --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=12 --time-ticks-at-unix-epoch=-1759498341990294 --launch-time-ticks=3628356482 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11696164837947392314,7932285536756828359,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version --vscode-window-config=vscode:2d80a127-aa52-4e63-a7e5-96011cf56507
dam        91193  0.0  0.3 1217895396 106248 ?   Sl   15:32   0:02 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --crashpad-handler-pid=5416 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11696164837947392314,7932285536756828359,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam        91205  2.1  2.2 1217884660 729732 ?   Sl   15:32   4:01 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --crashpad-handler-pid=5416 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,11696164837947392314,7932285536756828359,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam        91257  0.0  0.2 1216097572 78892 ?    Sl   15:32   0:00 /usr/share/code/code /home/dam/.vscode/extensions/ms-azuretools.vscode-containers-2.1.0/dist/dockerfile-language-server-nodejs/lib/server.js --node-ipc --node-ipc --clientProcessId=91205
dam        91258  0.0  0.2 1216097572 77876 ?    Sl   15:32   0:00 /usr/share/code/code /home/dam/.vscode/extensions/ms-azuretools.vscode-containers-2.1.0/dist/compose-language-service/lib/server.js --node-ipc --node-ipc --clientProcessId=91205
dam        91511  0.0  0.2 1216097656 90976 ?    Sl   15:32   0:00 /usr/share/code/code /home/dam/.vscode/extensions/mtxr.sqltools-0.28.5/dist/languageserver.js --node-ipc --clientProcessId=91205
dam        91520  0.0  0.2 1216130356 80656 ?    Sl   15:32   0:00 /usr/share/code/code /usr/share/code/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=91205
dam        91627  0.1  0.4 1216130356 153952 ?   Sl   15:32   0:21 /usr/share/code/code /home/dam/.vscode/extensions/streetsidesoftware.code-spell-checker-4.2.6/packages/_server/dist/main.cjs --node-ipc --clientProcessId=91205
dam        92084  0.0  0.2 1216130384 92884 ?    Sl   15:33   0:00 /usr/share/code/code /home/dam/.vscode/extensions/redhat.vscode-yaml-1.19.0/dist/languageserver.js --node-ipc --clientProcessId=91205
